Frecuencia de muestreo (1/h): 1
43.96012,-22.5908,0
38.93,-7.224682,0
33.98866,7.870217,0
30.87372,17.38577,0
30.87372,17.38577,0
31.14001,16.57229,0
30.85578,17.44059,0
30.85578,17.44059,0
30.85578,17.44059,0
30.85578,17.44059,0
30.85578,17.44059,0
30.85578,17.44059,0
30.85578,17.44059,0
30.85578,17.44059,0
31.07745,16.7634,0
30.8633,17.4176,0
30.8633,17.4176,0
31.1239,16.62149,0
31.1239,16.62149,0
31.1239,16.62149,0
31.1239,16.62149,0
31.1239,16.62149,0
31.1239,16.62149,0
31.1239,16.62149,0
26.3117,31.32249,0
30.81603,17.56202,0
31.06532,16.80044,0
31.06532,16.80044,0
31.06532,16.80044,0
31.06532,16.80044,0
31.06532,16.80044,0
31.06532,16.80044,0
31.06532,16.80044,0
31.06532,16.80044,0
30.91392,17.26299,0
31.07743,16.76346,0
30.81966,17.55092,0
30.81966,17.55092,0
30.81966,17.55092,0
31.05823,16.82211,0
30.86996,17.39727,0
31.11289,16.65513,0
31.11289,16.65513,0
31.11289,16.65513,0
31.11289,16.65513,0
31.11289,16.65513,0
31.11289,16.65513,0
31.11289,16.65513,0
26.23851,31.54593,0
30.91651,17.25504,0
31.11435,16.65069,0
31.11435,16.65069,0
31.11435,16.65069,0
31.11435,16.65069,0
31.11435,16.65069,0
31.11435,16.65069,0
31.11435,16.65069,0
31.11435,16.65069,0
30.9582,17.1277,0
31.14756,16.54921,0
31.14756,16.54921,0
31.14756,16.54921,0
30.8737,17.38582,0
30.8737,17.38582,0
30.8737,17.38582,0
30.8737,17.38582,0
30.8737,17.38582,0
30.8737,17.38582,0
30.8737,17.38582,0
30.8737,17.38582,0
30.8737,17.38582,0
30.8737,17.38582,0
30.94381,17.17167,0
31.11959,16.63467,0
30.91466,17.26071,0
30.91466,17.26071,0
30.91466,17.26071,0
30.91466,17.26071,0
30.91466,17.26071,0
30.91466,17.26071,0
30.91466,17.26071,0
30.91466,17.26071,0
31.05771,16.8237,0
32.9336,1.634684,0
19.63989,6.827295,0
5.416981,13.51335,0
-2.041609,17.01956,0
-8.832402,3.908162,0
-14.71367,-7.447152,0
-14.96726,-7.936795,0
-14.96726,-7.936795,0
-14.96726,-7.936795,0
-14.96726,-7.936795,0
-14.96726,-7.936795,0
-14.96726,-7.936795,0
-14.96726,-7.936795,0
-22.0838,-21.67716,0
-15.2274,-8.439041,0
-8.644547,4.270743,0
-1.48194,18.09989,0
5.794998,32.14978,0
12.90823,45.88359,0
20.12442,59.81618,0
27.36775,73.80118,0
34.56743,87.70193,0
41.87447,101.81,0
35.17331,88.87174,0
27.75975,74.56817,0
20.33764,60.2485,0
13.10665,46.29757,0
5.722678,32.05148,0
-1.474857,18.16509,0
-8.747565,4.13366,0
-13.72864,-5.47646,0
-13.72864,-5.47646,0
-13.72864,-5.47646,0
-13.72864,-5.47646,0
-13.72864,-5.47646,0
-13.72864,-5.47646,0
-13.72864,-5.47646,0
-13.82998,-5.67198,0
-14.09834,-6.189728,0
-13.79365,-5.601883,0
-13.79365,-5.601883,0
-13.79365,-5.601883,0
-13.79365,-5.601883,0
-13.79365,-5.601883,0
-13.79365,-5.601883,0
-13.79365,-5.601883,0
-13.79365,-5.601883,0
-14.03239,-6.062493,0
-16.64803,-2.481827,0
-7.608319,9.540956,0
-2.2475,16.67083,0
-2.2475,16.67083,0
-13.38738,8.027181,0
-15.5621,6.339772,0
-15.5621,6.339772,0
-15.5621,6.339772,0
-15.5621,6.339772,0
-15.5621,6.339772,0
-15.5621,6.339772,0
-15.5621,6.339772,0
-15.5621,6.339772,0
-15.74919,6.194612,0
-27.2671,-2.742351,0
-16.31985,5.751825,0
-16.31985,5.751825,0
-16.31985,5.751825,0
-16.31985,5.751825,0
-16.31985,5.751825,0
-16.31985,5.751825,0
-16.31985,5.751825,0
-16.31985,5.751825,0
-15.9689,6.024128,0
-16.36082,5.72003,0
-16.36082,5.72003,0
-16.36082,5.72003,0
-1.453918,9.613306,0
14.10413,13.67664,0
22.37502,15.83677,0
22.72695,15.92869,0
22.72695,15.92869,0
22.72695,15.92869,0
22.72695,15.92869,0
22.72695,15.92869,0
22.72695,15.92869,0
22.72695,15.92869,0
37.91722,19.89598,0
23.74388,16.19428,0
22.318,15.82188,0
22.318,15.82188,0
22.318,15.82188,0
22.318,15.82188,0
22.318,15.82188,0
22.318,15.82188,0
22.318,15.82188,0
22.318,15.82188,0
22.8154,15.95179,0
23.44294,16.11569,0
12.91058,12.97332,0
12.91058,12.97332,0
12.91058,12.97332,0
13.80935,13.24148,0
-0.6930859,9.596168,0
-14.40389,6.149839,0
-14.40389,6.149839,0
-14.40389,6.149839,0
-14.40389,6.149839,0
-14.40389,6.149839,0
-14.40389,6.149839,0
-14.40389,6.149839,0
-14.69439,6.076819,0
-15.24041,5.939571,0
-14.55115,6.112823,0
-14.55115,6.112823,0
-14.55115,6.112823,0
-14.55115,6.112823,0
-14.55115,6.112823,0
-14.55115,6.112823,0
-14.55115,6.112823,0
-14.55115,6.112823,0
-15.04406,5.988924,0
-0.1458253,7.853275,0
15.78326,9.846625,0
24.36476,10.92051,0
25.28081,11.03514,0
25.28081,11.03514,0
25.28081,11.03514,0
25.28081,11.03514,0
25.28081,11.03514,0
25.28081,11.03514,0
25.28081,11.03514,0
25.28081,11.03514,0
25.28081,11.03514,0
25.28081,11.03514,0
25.03829,11.00479,0
24.4124,10.92647,0
25.29318,11.03669,0
25.29318,11.03669,0
25.29318,11.03669,0
25.29318,11.03669,0
25.29318,11.03669,0
25.29318,11.03669,0
25.29318,11.03669,0
25.29318,11.03669,0
24.77735,10.97214,0
30.31786,-3.104343,0
34.83376,-14.57764,0
34.83376,-14.57764,0
35.19644,-15.49909,0
35.19644,-15.49909,0
35.19644,-15.49909,0
35.19644,-15.49909,0
35.19644,-15.49909,0
35.19644,-15.49909,0
35.19644,-15.49909,0
35.19644,-15.49909,0
35.19644,-15.49909,0
35.19644,-15.49909,0
35.09722,-15.247,0
34.89272,-14.72743,0
35.13397,-15.34037,0
35.13397,-15.34037,0
35.13397,-15.34037,0
35.13397,-15.34037,0
35.13397,-15.34037,0
35.13397,-15.34037,0
35.13397,-15.34037,0
35.13397,-15.34037,0
34.93967,-14.84673,0
35.14867,-15.37771,0
34.9092,-14.76932,0
34.9092,-14.76932,0
34.9092,-14.76932,0
35.2217,-15.56327,0
34.99579,-14.9893,0
34.99579,-14.9893,0
34.99579,-14.9893,0
34.99579,-14.9893,0
34.99579,-14.9893,0
34.99579,-14.9893,0
34.99579,-14.9893,0
34.99579,-14.9893,0
35.07721,-15.19609,0
34.88887,-14.71773,0
35.10397,-15.26408,0
35.10397,-15.26408,0
35.10397,-15.26408,0
35.10397,-15.26408,0
35.10397,-15.26408,0
35.10397,-15.26408,0
35.10397,-15.26408,0
35.10397,-15.26408,0
38.57273,-15.91929,0
39.23824,-16.045,0
24.27814,-12.30885,0
28.54469,-16.58728,0
29.19798,-17.17946,0
28.386,-16.44343,0
28.386,-16.44343,0
28.386,-16.44343,0
28.386,-16.44343,0
28.386,-16.44343,0
28.386,-16.44343,0
28.386,-16.44343,0
28.386,-16.44343,0
28.386,-16.44343,0
28.55263,-16.59447,0
28.9495,-16.95422,0
29.34901,-17.31637,0
29.34901,-17.31637,0
29.34901,-17.31637,0
29.34901,-17.31637,0
29.34901,-17.31637,0
29.34901,-17.31637,0
29.34901,-17.31637,0
29.34901,-17.31637,0
29.02077,-17.01883,0
28.6635,-16.69496,0
29.10182,-17.0923,0
29.10182,-17.0923,0
29.10182,-17.0923,0
28.54038,-16.58335,0
28.54038,-16.58335,0
28.54038,-16.58335,0
28.54038,-16.58335,0
28.54038,-16.58335,0
28.54038,-16.58335,0
28.54038,-16.58335,0
28.54038,-16.58335,0
28.54038,-16.58335,0
28.71013,-16.73723,0
29.649,-17.58832,0
29.14841,-17.13453,0
29.14841,-17.13453,0
29.14841,-17.13453,0
29.14841,-17.13453,0
29.14841,-17.13453,0
29.14841,-17.13453,0
29.14841,-17.13453,0
29.14841,-17.13453,0
28.81086,-16.82854,0
14.16702,-12.08847,0
3.686936,-7.316924,0
18.07516,-12.20762,0
33.1179,-17.3208,0
40.15521,-19.71285,0
40.15521,-19.71285,0
40.15521,-19.71285,0
40.15521,-19.71285,0
40.15521,-19.71285,0
40.15521,-19.71285,0
40.15521,-19.71285,0
40.15521,-19.71285,0
40.15521,-19.71285,0
40.34485,-19.77731,0
41.47154,-20.16028,0
40.97534,-19.99162,0
40.97534,-19.99162,0
40.97534,-19.99162,0
40.97534,-19.99162,0
40.97534,-19.99162,0
40.97534,-19.99162,0
40.97534,-19.99162,0
40.97534,-19.99162,0
41.3144,-20.10686,0
40.89364,-19.96385,0
40.89364,-19.96385,0
40.89364,-19.96385,0
33.64212,-6.749018,0
25.98928,7.19717,0
25.24936,8.545563,0
25.24936,8.545563,0
25.24936,8.545563,0
25.24936,8.545563,0
25.24936,8.545563,0
25.24936,8.545563,0
25.24936,8.545563,0
25.24936,8.545563,0
25.14131,8.742485,0
24.57047,9.782763,0
24.84667,9.279427,0
24.84667,9.279427,0
24.84667,9.279427,0
24.84667,9.279427,0
24.84667,9.279427,0
24.84667,9.279427,0
24.84667,9.279427,0
24.84667,9.279427,0
25.06373,8.883863,0
32.54538,-4.414464,0
17.82742,-8.292234,0
2.574261,-11.84145,0
-10.72131,-14.93515,0
-11.41822,-15.09731,0
-10.89926,-14.97656,0
-11.21697,-15.05049,0
-11.21697,-15.05049,0
-11.21697,-15.05049,0
-11.21697,-15.05049,0
-11.21697,-15.05049,0
-11.21697,-15.05049,0
-11.21697,-15.05049,0
3.782187,-11.5604,0
-10.51987,-14.88828,0
-10.95587,-14.98973,0
-10.95587,-14.98973,0
-10.95587,-14.98973,0
-10.95587,-14.98973,0
-10.95587,-14.98973,0
-10.95587,-14.98973,0
-10.95587,-14.98973,0
-10.95587,-14.98973,0
-11.36774,-15.08557,0
-10.95039,-14.98846,0
-10.95039,-14.98846,0
-10.95039,-14.98846,0
-9.908144,-0.03200769,0
-9.057367,12.17676,0
-9.028416,12.59223,0
-9.005514,12.92087,0
-9.005514,12.92087,0
-9.005514,12.92087,0
-9.005514,12.92087,0
-9.005514,12.92087,0
-9.005514,12.92087,0
-9.005514,12.92087,0
-7.930757,28.34425,0
-8.912167,14.26049,0
-8.995954,13.05807,0
-8.995954,13.05807,0
-8.995954,13.05807,0
-8.995954,13.05807,0
-8.995954,13.05807,0
-8.995954,13.05807,0
-8.995954,13.05807,0
-8.995954,13.05807,0
-9.018263,12.73791,0
-8.967757,13.46273,0
-8.967757,13.46273,0
-8.967757,13.46273,0
-9.011799,12.83068,0
-9.011799,12.83068,0
-9.011799,12.83068,0
-9.011799,12.83068,0
-9.011799,12.83068,0
-9.011799,12.83068,0
-9.011799,12.83068,0
-9.011799,12.83068,0
-9.011799,12.83068,0
-9.011799,12.83068,0
-8.999071,13.01334,0
-9.024168,12.65301,0
-8.998829,13.01682,0
-8.998829,13.01682,0
-8.998829,13.01682,0
-8.998829,13.01682,0
-8.998829,13.01682,0
-8.998829,13.01682,0
-8.998829,13.01682,0
-8.998829,13.01682,0
-9.021805,12.68683,0
5.072258,6.237369,0
-4.392372,-5.67434,0
-7.706245,-9.647777,0
-7.706245,-9.647777,0
4.282929,-0.6065743,0
16.67646,8.739562,0
20.34232,11.50403,0
20.34232,11.50403,0
20.34232,11.50403,0
20.34232,11.50403,0
20.34232,11.50403,0
20.34232,11.50403,0
20.34232,11.50403,0
21.2603,12.19629,0
21.03926,12.02961,0
20.39582,11.54438,0
20.39582,11.54438,0
20.39582,11.54438,0
20.39582,11.54438,0
20.39582,11.54438,0
20.39582,11.54438,0
20.39582,11.54438,0
20.39582,11.54438,0
20.6574,11.74164,0
6.398035,6.538224,0
19.97551,13.07446,0
23.62296,14.81961,0
23.62296,14.81961,0
24.12042,15.05761,0
24.12042,15.05761,0
24.12042,15.05761,0
24.12042,15.05761,0
24.12042,15.05761,0
24.12042,15.05761,0
24.12042,15.05761,0
24.12042,15.05761,0
24.12042,15.05761,0
23.94688,14.97459,0
24.41564,15.19886,0
10.75446,8.662846,0
-4.041881,1.583734,0
-18.95028,-5.548994,0
-32.91285,-12.2292,0
-47.37644,-19.14911,0
-61.99638,-26.14382,0
-76.03786,-32.86178,0
-90.90746,-39.97595,0
-78.35687,-33.97129,0
-63.96945,-27.79366,0
-49.09734,-21.47608,0
-34.45908,-15.25784,0
-19.43634,-8.876275,0
-4.80834,-2.662395,0
9.50199,3.416544,0
23.96088,9.558592,0
24.57153,9.817989,0
24.57153,9.817989,0
24.57153,9.817989,0
24.57153,9.817989,0
24.57153,9.817989,0
24.57153,9.817989,0
24.85944,9.940293,0
25.24288,10.10317,0
24.97321,9.988621,0
24.97321,9.988621,0
24.97321,9.988621,0
24.97321,9.988621,0
24.97321,9.988621,0
24.97321,9.988621,0
24.97321,9.988621,0
24.97321,9.988621,0
25.29809,10.12663,0
13.17784,0.8173569,0
25.59498,-7.060748,0
35.35685,-12.63289,0
35.35685,-12.63289,0
35.85227,-12.91568,0
36.1584,-13.09041,0
35.91665,-12.95243,0
35.91665,-12.95243,0
35.91665,-12.95243,0
35.91665,-12.95243,0
35.91665,-12.95243,0
35.91665,-12.95243,0
35.91665,-12.95243,0
49.30894,-20.59665,0
36.59779,-13.34122,0
36.36057,-13.20582,0
36.36057,-13.20582,0
36.36057,-13.20582,0
36.36057,-13.20582,0
36.36057,-13.20582,0
36.36057,-13.20582,0
36.36057,-13.20582,0
36.36057,-13.20582,0
36.09293,-13.05305,0
30.87433,0.3476173,0
25.26074,14.76257,0
24.19722,17.49355,0
24.19722,17.49355,0
24.19722,17.49355,0
24.19722,17.49355,0
24.10574,17.72847,0
24.10574,17.72847,0
24.10574,17.72847,0
24.10574,17.72847,0
24.10574,17.72847,0
24.10574,17.72847,0
24.10574,17.72847,0
23.78366,18.55553,0
24.01416,17.96363,0
23.92528,18.19188,0
23.92528,18.19188,0
23.92528,18.19188,0
23.92528,18.19188,0
23.92528,18.19188,0
23.92528,18.19188,0
23.92528,18.19188,0
23.92528,18.19188,0
24.02602,17.93317,0
23.89794,18.2621,0
23.89794,18.2621,0
23.89794,18.2621,0
9.336684,16.70658,0
1.068478,3.599552,0
-7.006857,-9.713977,0
-8.575018,-12.29935,0
-8.575018,-12.29935,0
-8.575018,-12.29935,0
-8.575018,-12.29935,0
-8.575018,-12.29935,0
-8.575018,-12.29935,0
-8.575018,-12.29935,0
-8.667438,-12.45172,0
-8.77061,-12.62181,0
-8.913977,-12.85818,0
-8.913977,-12.85818,0
-8.913977,-12.85818,0
-8.913977,-12.85818,0
-8.913977,-12.85818,0
-8.913977,-12.85818,0
-8.913977,-12.85818,0
-8.913977,-12.85818,0
-9.095877,-13.15807,0
6.255565,-10.96446,0
13.53634,2.613182,1
20.4011,16.76532,1
21.00497,18.01024,1
21.00497,18.01024,1
21.00497,18.01024,1
21.00497,18.01024,1
28.30202,3.813483,1
35.40248,-10.00084,1
38.67291,-16.36364,1
38.67291,-16.36364,1
38.67291,-16.36364,1
38.67291,-16.36364,1
38.67291,-16.36364,1
38.67291,-16.36364,1
39.02366,-17.04604,1
38.62126,-16.26315,1
38.62126,-16.26315,1
38.62126,-16.26315,1
38.62126,-16.26315,1
38.62126,-16.26315,1
38.62126,-16.26315,1
38.62126,-16.26315,1
38.62126,-16.26315,1
39.40791,-17.7936,1
32.45925,-4.274841,1
25.2345,9.781067,1
18.09965,23.66205,1
24.88927,10.45273,1
32.43192,-4.221658,1
38.65232,-16.3236,1
38.65232,-16.3236,1
38.65232,-16.3236,1
38.65232,-16.3236,1
38.65232,-16.3236,1
38.65232,-16.3236,1
38.65232,-16.3236,1
45.66709,-29.97087,1
39.16941,-17.32959,1
31.97831,-3.339409,1
24.73646,10.74949,3
17.5504,24.72988,3
10.32607,38.78471,3
3.232267,52.58559,3
-3.857422,66.37848,3
-11.04771,80.36707,3
-18.25004,94.3791,3
-25.50234,108.4883,3
-32.64847,122.391,3
-39.76033,136.2271,3
-47.1288,150.5623,3
-54.42886,164.7645,4
-61.87652,179.2538,4
-69.11467,193.3355,4
-76.70033,208.0933,4
-83.9374,222.1729,4
-91.33735,236.5694,4
-98.90224,251.2868,4
-106.3933,265.8604,4
-113.9043,280.4731,4
-121.4341,295.1223,4
-128.6847,309.2282,4
-135.9482,323.3591,4
-143.1199,337.3116,4
-150.2249,351.1342,4
-157.3805,365.0555,4
-164.7702,379.432,4
-172.0807,393.6544,4
-179.2586,407.6189,4
-186.51,421.7264,4
-193.7114,435.7368,4
-201.1117,450.1339,4
-208.2828,464.0852,4
-215.4304,477.9906,4
-222.5469,491.8356,4
-229.6781,505.7093,4
-237.4572,520.8434,4
-244.9336,535.3886,4
-252.0656,549.2639,4
-259.4958,563.7192,4
-266.697,577.7289,4
-274.407,592.7286,4
-281.5092,606.546,4
-288.6084,620.3574,4
-295.83,634.4069,4
-303.2504,648.8432,4
-310.8467,663.6218,4
-318.1586,677.8469,4
-325.3441,691.8263,4
-332.443,705.637,4
-339.5891,719.5397,4
-346.8017,733.5719,4
-353.9066,747.3945,4
-361.1549,761.4957,4
-368.2665,775.3313,4
-375.3721,789.1551,4
-382.8133,803.6318,4
-390.1178,817.8424,4
-397.3282,831.8701,4
-404.5753,845.9692,4
-412.1765,860.7571,4
-419.5622,875.126,4
-426.8241,889.2541,4
-434.0528,903.3174,4
-441.2012,917.2245,4
-448.4338,931.2956,4
-456.118,946.245,4
-463.3153,960.2471,4
-470.3961,974.0227,4
-478.1576,989.1227,4
-485.9361,1004.256,4
-493.162,1018.314,4
-500.5382,1032.664,4
-507.6337,1046.468,4
-514.995,1060.79,4
-522.2379,1074.88,4
-529.3916,1088.798,4
-536.6526,1102.924,4
-543.8751,1116.976,4
-550.9963,1130.83,4
-558.3984,1145.231,4
-565.4814,1159.01,4
-572.7407,1173.134,4
-579.9329,1187.126,4
-587.683,1202.204,4
-595.1777,1216.784,4
-602.4101,1230.855,4
-609.5587,1244.762,4
-616.7781,1258.808,4
-624.5084,1273.847,4
-631.7788,1287.991,4
-639.4886,1302.991,4
-646.5674,1316.763,4
-654.1583,1331.531,4
-661.7299,1346.262,4
-668.842,1360.098,4
-676.1377,1374.291,4
-683.4043,1388.429,4
-690.7468,1402.714,4
-697.8644,1416.56,4
-705.2137,1430.859,4
-712.4784,1444.992,4
-719.8043,1459.245,4
-726.9186,1473.085,4
-734.234,1487.317,4
